frame_number,object,x1,y1,x2,y2,confidence
310,car,1219,341,1279,399,0.6643328666687012
310,car,0,445,49,653,0.6537818312644958
310,person,856,335,896,468,0.5348977446556091
310,car,1063,334,1227,413,0.4568612277507782
310,car,783,352,1006,446,0.2826552987098694
311,car,239,366,587,508,0.9078994989395142
311,car,983,358,1149,429,0.8841810822486877
311,person,928,339,974,451,0.8289225697517395
311,person,798,330,851,470,0.8140830397605896
311,person,876,335,914,467,0.804993748664856
311,car,576,365,808,470,0.7768617868423462
311,car,0,446,82,670,0.7403783202171326
311,car,1082,334,1248,414,0.4259226620197296
311,car,960,372,1026,436,0.4189581573009491
311,car,1240,344,1279,397,0.3372763693332672
312,car,999,358,1168,429,0.8833692073822021
312,person,946,337,991,452,0.8788473010063171
312,car,0,437,115,686,0.8687699437141418
312,person,810,332,866,470,0.8117285966873169
312,person,893,334,931,469,0.6927995085716248
312,car,591,363,818,470,0.5867225527763367
312,car,980,374,1043,436,0.5653055310249329
312,car,1100,333,1272,414,0.4658110737800598
312,car,256,366,603,508,0.3883305490016937
312,car,835,352,1043,450,0.28980496525764465
313,car,0,425,147,699,0.908412516117096
313,car,276,366,620,506,0.8858643174171448
313,car,1019,357,1188,430,0.8818432688713074
313,person,963,337,1012,452,0.8284425735473633
313,person,830,330,884,470,0.8011032938957214
313,person,911,334,949,469,0.6926790475845337
313,car,607,363,840,470,0.6206441521644592
313,car,997,372,1061,436,0.5221208333969116
313,car,1120,333,1279,413,0.40970274806022644
313,car,873,357,1061,448,0.284582257270813
314,car,0,409,179,700,0.9095081090927124
314,car,295,364,635,506,0.8999339938163757
314,car,1036,357,1209,430,0.8902593851089478
314,person,847,331,899,470,0.8428254723548889
314,car,624,363,853,470,0.8222452998161316
314,car,1143,333,1279,414,0.6013507843017578
314,person,982,338,1031,452,0.56889808177948
314,person,929,333,967,469,0.514641284942627
314,person,982,338,1032,451,0.4290046989917755
314,car,1016,374,1080,437,0.3426473140716553
314,car,863,353,1079,447,0.29368066787719727
315,car,0,398,209,703,0.910443127155304
315,car,641,363,874,470,0.8541378378868103
315,car,1054,355,1230,430,0.8496365547180176
315,car,315,365,651,504,0.7845805287361145
315,person,864,330,919,470,0.781040370464325
315,car,1160,333,1279,415,0.7775359153747559
315,car,316,364,651,505,0.657965898513794
315,person,1001,339,1050,455,0.6463853716850281
315,person,948,333,987,468,0.3831402063369751
316,car,332,365,668,504,0.9341181516647339
316,car,0,385,238,710,0.9234108924865723
316,car,1073,356,1253,431,0.8633877635002136
316,person,882,330,934,471,0.8198882341384888
316,car,658,363,890,470,0.8136553168296814
316,person,1018,336,1067,453,0.8007622957229614
316,person,963,333,1005,468,0.6904332637786865
316,car,1182,333,1279,406,0.4910930097103119
316,person,967,333,1003,469,0.32320436835289
317,car,1,379,267,713,0.942658543586731
317,car,349,364,683,503,0.941838800907135
317,car,674,362,907,470,0.8908984661102295
317,car,1095,356,1276,430,0.8837167620658875
317,person,1038,337,1086,453,0.8455069065093994
317,person,901,328,956,470,0.7704802751541138
317,car,938,350,1141,444,0.587780773639679
317,car,1072,373,1140,437,0.40617668628692627
317,person,985,333,1024,470,0.3297567069530487
317,car,1204,334,1279,401,0.32736313343048096
318,car,1,372,298,713,0.9450538754463196
318,car,368,364,701,502,0.9276397228240967
318,car,693,362,924,470,0.8804464936256409
318,car,1114,355,1279,431,0.8372521996498108
318,person,919,329,974,471,0.8330265283584595
318,person,1058,333,1104,453,0.8067826628684998
318,person,1000,334,1044,468,0.40734219551086426
318,car,1225,335,1279,366,0.39306992292404175
318,car,898,352,1160,448,0.3876930773258209
318,person,1004,333,1043,469,0.3873146176338196
318,car,1092,372,1160,437,0.3209274113178253
318,person,1056,330,1107,452,0.29833582043647766
319,car,1,368,326,712,0.9570684432983398
319,car,385,364,716,502,0.9318699836730957
319,car,1134,356,1279,431,0.8586146831512451
319,person,937,329,992,471,0.8358290791511536
319,car,708,361,943,470,0.8156926035881042
319,person,1076,335,1126,453,0.7383347749710083
319,person,1023,330,1061,471,0.4899899363517761
319,car,1113,373,1182,439,0.4271850883960724
319,car,969,347,1178,447,0.35708120465278625
319,car,1246,337,1279,360,0.31148672103881836
320,car,1,365,354,713,0.9614264369010925
320,car,405,363,737,502,0.9132252931594849
320,person,1098,334,1146,453,0.8345432877540588
320,person,955,328,1013,471,0.8179663419723511
320,car,1155,355,1279,431,0.7828640937805176
320,car,725,361,966,470,0.7441156506538391
320,car,1000,355,1203,446,0.4392782747745514
321,car,1,361,383,713,0.9617939591407776
321,car,423,363,754,501,0.9122421741485596
321,person,974,329,1028,472,0.7896243929862976
321,person,1117,332,1166,454,0.7474993467330933
321,car,742,360,980,470,0.73582923412323
321,person,1059,331,1102,469,0.6095419526100159
321,car,1176,354,1279,431,0.6029655933380127
321,car,959,348,1224,446,0.43214914202690125
321,car,1151,373,1224,439,0.4109398424625397
321,person,1118,330,1168,452,0.3558308780193329
322,car,1,360,412,713,0.9660763144493103
322,car,443,362,771,500,0.9050250053405762
322,person,991,327,1051,472,0.7796541452407837
322,person,1137,333,1187,453,0.7665684223175049
322,car,1196,358,1279,422,0.614704430103302
322,car,759,360,1002,471,0.5776189565658569
322,car,1175,373,1248,440,0.5517029166221619
322,car,1037,345,1249,442,0.3358360528945923
323,car,1,359,440,712,0.9639121294021606
323,car,460,363,789,499,0.9285320043563843
323,car,778,360,1022,470,0.876155436038971
323,person,1012,326,1070,472,0.8701920509338379
323,person,1097,331,1144,471,0.7489809989929199
323,person,1159,329,1213,450,0.5356701612472534
323,car,1155,375,1269,441,0.49415451288223267
323,person,1160,330,1213,457,0.35406598448753357
323,car,1020,355,1270,444,0.27824297547340393
324,car,1,358,466,713,0.9664629101753235
324,car,481,362,805,499,0.9227610230445862
324,car,794,359,1039,470,0.9041947722434998
324,person,1032,327,1089,474,0.8518842458724976
324,person,1180,327,1234,455,0.790438711643219
324,car,1218,361,1279,440,0.6099947690963745
324,person,1118,329,1163,472,0.47525936365127563
324,car,1070,345,1277,449,0.29482173919677734
325,car,1,358,494,712,0.9692409634590149
325,car,495,361,826,499,0.8998640179634094
325,car,811,358,1062,471,0.897520899772644
325,person,1052,325,1112,474,0.7855222821235657
325,person,1203,328,1257,454,0.6772642135620117
325,person,1202,330,1256,455,0.40736153721809387
326,car,1,357,521,712,0.9687168002128601
326,car,514,361,842,498,0.9133867621421814
326,person,1072,327,1130,474,0.9133754372596741
326,car,829,358,1080,471,0.8860109448432922
326,person,1160,328,1207,474,0.8398883938789368
326,person,1226,329,1279,455,0.8066976070404053
326,car,1062,339,1259,452,0.25234994292259216
327,car,1,357,549,712,0.9634367227554321
327,car,532,361,859,497,0.9098727107048035
327,car,847,358,1105,471,0.877210259437561
327,person,1094,325,1153,475,0.8406754732131958
327,person,1182,328,1231,474,0.7757608294487
327,person,1250,333,1279,454,0.50555819272995
327,car,1133,341,1279,454,0.4164896011352539
328,car,1,357,575,713,0.967528223991394
328,car,548,361,876,498,0.9253197908401489
328,car,865,357,1125,471,0.9151560664176941
328,person,1115,325,1179,476,0.8136568069458008
328,car,1159,339,1279,449,0.2612021565437317
329,car,1,356,603,713,0.9699165225028992
329,person,1134,322,1199,475,0.9116228222846985
329,car,885,356,1143,472,0.9101632833480835
329,car,571,360,895,497,0.8905945420265198
329,person,1225,324,1279,475,0.8181577324867249
329,car,1183,347,1237,442,0.27598559856414795
330,car,1,356,632,715,0.9668614864349365
330,car,587,359,922,496,0.9041154980659485
330,car,901,357,1169,472,0.8279939293861389
330,person,1249,324,1279,475,0.8080171942710876
330,person,1162,335,1220,476,0.7824620604515076
330,car,1207,347,1262,455,0.2689208686351776
330,car,1130,345,1272,458,0.26854437589645386
331,car,1,355,657,713,0.9696800708770752
331,car,607,359,938,496,0.9221625328063965
331,car,921,356,1192,472,0.9037396311759949
331,person,1180,335,1245,475,0.7311234474182129
332,car,0,354,682,710,0.9699961543083191
332,car,941,355,1212,472,0.869540810585022
332,person,1203,333,1271,477,0.8389265537261963
332,car,624,358,958,496,0.7953779697418213
333,car,0,353,710,707,0.9676266312599182
333,car,643,358,976,496,0.9051263928413391
333,car,960,355,1243,473,0.8281646966934204
333,person,1220,331,1279,476,0.6460350751876831
334,car,0,352,738,702,0.9683000445365906
334,car,662,358,1002,496,0.918424665927887
334,car,979,354,1264,473,0.8762831687927246
334,person,1251,331,1279,474,0.521099865436554
335,car,0,351,765,701,0.9725958108901978
335,car,680,357,1018,496,0.9169915914535522
335,car,1000,354,1278,474,0.8670505285263062
336,car,0,351,792,701,0.9730937480926514
336,car,698,356,1037,496,0.898310661315918
336,car,1022,353,1279,473,0.8540245890617371
337,car,0,350,819,704,0.9714392423629761
337,car,716,356,1059,495,0.9233306646347046
337,car,1041,352,1279,474,0.8646812438964844
338,car,0,349,845,709,0.968980073928833
338,car,736,355,1082,495,0.9255028367042542
338,car,1063,352,1279,474,0.8196800351142883
339,car,0,348,872,707,0.9686182737350464
339,car,751,355,1105,495,0.9198314547538757
339,car,1084,353,1279,475,0.695797324180603
340,car,0,348,900,705,0.9703227281570435
340,car,782,353,1124,495,0.9256619811058044
340,car,1107,352,1279,474,0.7936268448829651
341,car,0,347,928,703,0.9697984457015991
341,car,800,353,1148,496,0.9242553114891052
341,car,1128,352,1279,460,0.6501016020774841
342,car,13,347,955,700,0.9697181582450867
342,car,818,353,1171,495,0.912212610244751
342,car,1152,355,1279,461,0.5757133364677429
343,car,41,347,983,699,0.9706850647926331
343,car,841,352,1191,496,0.9140560626983643
343,car,1174,356,1279,461,0.8001311421394348
344,car,74,346,1010,696,0.969161331653595
344,car,860,352,1218,496,0.9152175784111023
344,car,1199,368,1279,460,0.7157076001167297
345,car,103,346,1040,695,0.9706966280937195
345,car,894,351,1238,497,0.9004469513893127
345,car,1222,387,1279,461,0.7340756058692932
346,car,135,345,1067,694,0.9708404541015625
346,car,921,351,1261,496,0.9071606397628784
347,car,164,345,1097,692,0.968881368637085
347,car,943,350,1280,496,0.9254472255706787
348,car,194,344,1125,691,0.9705900549888611
348,car,962,349,1280,497,0.9016952514648438
349,car,223,343,1154,690,0.9703514575958252
349,car,996,348,1280,495,0.9267861247062683
350,car,253,342,1185,690,0.9698404669761658
350,car,1021,348,1279,493,0.9091613292694092
351,car,281,342,1214,688,0.9704640507698059
351,car,1048,347,1279,488,0.8937257528305054
352,car,308,341,1245,687,0.9686029553413391
352,car,1070,347,1279,486,0.8322754502296448
353,car,332,340,1276,686,0.9692940711975098
353,car,1096,347,1279,498,0.7379111051559448
354,car,360,340,1279,687,0.9667414426803589
354,car,1124,347,1279,433,0.7327863574028015
355,car,385,339,1279,687,0.965408444404602
355,car,1145,347,1279,424,0.7748562097549438
356,car,412,338,1278,688,0.9648489356040955
356,car,1173,348,1279,423,0.7994948625564575
357,car,438,338,1279,689,0.9653469324111938
357,car,1195,349,1279,422,0.6258644461631775
357,car,0,371,35,472,0.4251725375652313
357,car,1199,348,1279,422,0.3724656403064728
358,car,458,336,1279,690,0.9657278060913086
358,car,0,353,64,495,0.8542500138282776
358,car,1220,351,1279,412,0.3673245310783386
359,car,481,335,1279,691,0.9653022885322571
359,car,0,350,90,495,0.8319143056869507
360,car,508,334,1279,692,0.965373694896698
360,car,0,350,116,494,0.903674304485321
361,car,528,334,1279,689,0.9647859334945679
361,car,0,347,142,492,0.8842440247535706
362,car,548,333,1279,683,0.9632851481437683
362,car,0,347,169,491,0.8958575129508972
363,car,572,333,1279,665,0.9614900946617126
363,car,0,346,193,492,0.8777481913566589
364,car,590,333,1279,655,0.9627013802528381
364,car,0,346,218,499,0.8848616480827332
365,car,610,332,1278,652,0.9610608220100403
365,car,0,345,241,521,0.914663553237915
366,car,632,331,1278,651,0.95970219373703
366,car,0,343,265,523,0.9240680932998657
367,car,652,330,1278,650,0.9603090882301331
367,car,0,343,287,520,0.927601158618927
368,car,672,330,1278,650,0.9592920541763306
368,car,0,344,309,518,0.9321553111076355
369,car,692,331,1278,650,0.9575831890106201
369,car,0,343,330,515,0.9312862157821655
370,car,712,329,1278,650,0.9573267102241516
370,car,0,343,352,514,0.932410478591919
371,car,731,328,1278,650,0.9549877047538757
371,car,0,342,373,511,0.9343153238296509
372,car,750,328,1278,650,0.9511079788208008
372,car,0,341,394,509,0.9201722741127014
373,car,770,328,1278,649,0.9524763822555542
373,car,1,341,415,507,0.94215989112854
374,car,790,329,1278,648,0.9541717767715454
374,car,28,341,435,505,0.9119206666946411
375,car,809,330,1278,648,0.9543079137802124
375,car,53,341,455,503,0.9186785221099854
375,car,0,382,41,441,0.7091965079307556
376,car,827,332,1278,648,0.9564365148544312
376,car,76,339,472,502,0.8981343507766724
376,car,0,379,65,443,0.7911838889122009
377,car,845,335,1278,648,0.9548582434654236
377,car,0,370,90,442,0.8897092938423157
377,car,101,340,493,499,0.7794432044029236
378,car,862,340,1278,647,0.9538107514381409
378,car,0,348,112,441,0.8598008155822754
378,car,125,338,513,498,0.8554291725158691
379,car,882,345,1278,648,0.9474594593048096
379,car,148,338,530,496,0.8579673767089844
379,car,0,347,136,440,0.8355092406272888
380,car,901,353,1279,648,0.9412362575531006
380,car,0,344,158,440,0.7221135497093201
380,car,171,337,549,495,0.5252679586410522
381,car,919,361,1279,647,0.9476191401481628
381,car,193,337,566,493,0.8942107558250427
381,car,0,345,180,451,0.7495791912078857
382,car,937,367,1279,648,0.9460906386375427
382,car,0,345,202,451,0.8201867341995239
382,car,214,335,585,490,0.7752151489257812
383,car,954,373,1279,648,0.9347541332244873
383,car,0,344,222,450,0.8908877372741699
383,car,237,335,602,490,0.8321259021759033
384,car,970,381,1279,648,0.9368960857391357
384,car,0,343,244,449,0.8862215280532837
384,car,256,336,621,488,0.6704767346382141
385,car,985,387,1279,648,0.9344409108161926
385,car,275,333,640,489,0.8674925565719604
385,car,0,344,263,448,0.8483545780181885
386,car,1001,394,1279,648,0.932809054851532
386,car,0,343,282,446,0.867068350315094
386,car,292,333,651,487,0.7609274983406067
387,car,1014,402,1279,648,0.931596577167511
387,car,3,342,298,445,0.9067100286483765
387,car,311,333,670,486,0.6838902831077576
388,car,1024,409,1279,647,0.9261416792869568
388,car,23,340,315,445,0.9063146114349365
388,car,328,333,686,485,0.46251311898231506
388,car,329,334,686,485,0.4052354395389557
389,car,1037,411,1279,647,0.9277021884918213
389,car,41,340,330,444,0.9101606011390686
389,car,344,332,698,484,0.712358832359314
390,car,1049,411,1279,646,0.92874675989151
390,car,61,340,347,442,0.865070104598999
390,car,360,333,709,483,0.6717552542686462
391,car,79,339,362,442,0.8890925049781799
391,car,377,332,725,482,0.8465075492858887
391,car,1061,413,1279,647,0.8330349922180176
391,car,0,357,36,416,0.37439870834350586
392,car,1071,414,1279,647,0.8955327868461609
392,car,97,339,377,440,0.8293664455413818
392,car,0,350,53,415,0.7747154235839844
393,car,1082,415,1279,646,0.8889583945274353
393,car,114,339,391,440,0.8580287098884583
393,car,405,331,753,479,0.7902629375457764
393,car,0,360,71,416,0.5950056910514832
394,car,1090,416,1279,646,0.885583221912384
394,car,129,339,405,439,0.8791893124580383
394,car,0,351,86,415,0.7161707282066345
394,car,419,331,764,480,0.6033348441123962
395,car,145,339,418,438,0.9099766612052917
395,car,1098,417,1279,645,0.8935268521308899
395,car,431,331,773,479,0.8736260533332825
395,car,0,345,102,415,0.829531729221344
396,car,160,338,430,438,0.9150736331939697
396,car,1108,419,1279,645,0.878585159778595
396,car,0,342,117,415,0.8656253218650818
396,car,445,330,790,479,0.8350134491920471
397,car,1115,420,1279,643,0.8914244174957275
397,car,174,338,444,437,0.8634381294250488
397,car,456,330,811,479,0.4930081069469452
397,car,0,343,132,415,0.491946816444397
397,car,0,343,132,415,0.34897059202194214
398,car,188,337,454,437,0.8861130475997925
398,car,0,342,145,416,0.8695663213729858
398,car,1122,420,1279,642,0.8564035296440125
398,car,467,329,813,478,0.7958604693412781
399,car,198,338,463,436,0.9146096706390381
399,car,1129,422,1279,641,0.8729882836341858
399,car,0,342,157,420,0.8683049082756042
399,car,479,329,823,477,0.7615979909896851
400,car,213,338,475,435,0.9181811809539795
400,car,0,340,169,422,0.8754437565803528
400,car,1134,422,1279,636,0.8666567206382751
400,car,489,328,834,477,0.8319624066352844
401,car,224,337,485,435,0.9124523401260376
401,car,498,328,842,477,0.9079407453536987
401,car,1139,423,1279,632,0.8988984823226929
401,car,0,342,181,421,0.8949795961380005
402,car,510,329,853,477,0.9166873693466187
402,car,233,338,495,434,0.9146596789360046
402,car,0,341,191,420,0.8974307179450989
402,car,1144,422,1279,632,0.8884439468383789
403,car,517,328,862,476,0.9177405834197998
403,car,0,341,202,420,0.9087647199630737
403,car,245,338,501,434,0.8986493945121765
403,car,1146,423,1279,634,0.8711367845535278
404,car,527,328,869,476,0.915229082107544
404,car,0,341,211,420,0.9119700789451599
404,car,253,337,511,433,0.8899966478347778
404,car,1148,423,1279,634,0.8650534749031067
405,car,535,328,877,475,0.9154367446899414
405,car,0,341,218,419,0.9076870083808899
405,car,260,337,516,433,0.8823102712631226
405,car,1150,422,1279,632,0.8776212930679321
406,car,541,328,885,475,0.9073746800422668
406,car,8,340,226,419,0.8992093205451965
406,car,268,337,522,432,0.8833854794502258
406,car,1150,421,1279,631,0.8702796101570129
407,car,18,340,234,418,0.9089586138725281
407,car,546,328,891,474,0.9069815278053284
407,car,1149,421,1279,628,0.8908437490463257
407,car,278,336,531,431,0.7938677072525024
408,car,24,339,241,418,0.9133216142654419
408,car,554,327,897,473,0.8879930973052979
408,car,1149,420,1279,627,0.8863861560821533
408,car,284,336,535,431,0.883331298828125
408,car,0,348,38,398,0.37232476472854614
409,car,33,340,247,417,0.9072262048721313
409,car,560,327,903,473,0.895871639251709
409,car,1147,418,1279,626,0.8900689482688904
409,car,290,335,542,430,0.8241395950317383
409,car,0,347,44,396,0.5228724479675293
410,car,40,339,253,417,0.9033289551734924
410,car,1144,417,1279,624,0.8779399991035461
410,car,567,326,908,472,0.8679897785186768
410,car,296,336,548,430,0.7641176581382751
410,car,0,345,50,398,0.5948195457458496
411,car,46,339,258,416,0.9090110063552856
411,car,302,335,551,430,0.892738938331604
411,car,1139,416,1279,626,0.874160647392273
411,car,572,326,913,471,0.8456389904022217
411,car,0,344,57,395,0.586273193359375
412,car,51,340,263,416,0.9094508290290833
412,car,1133,415,1279,624,0.8869898319244385
412,car,573,327,918,472,0.8837674260139465
412,car,306,335,555,429,0.8221572041511536
412,car,0,344,64,395,0.6078917384147644
413,car,56,339,268,416,0.9118409156799316
413,car,576,325,921,471,0.9116367697715759
413,car,1126,413,1279,624,0.8999812006950378
413,car,311,334,559,429,0.796738862991333
413,car,0,343,72,393,0.6039827466011047
414,car,61,339,270,415,0.9095091223716736
414,car,1119,410,1279,624,0.9049147963523865
414,car,580,326,924,470,0.9036641716957092
414,car,314,334,560,429,0.777011513710022
415,car,65,338,274,415,0.9155780076980591
415,car,1112,409,1279,624,0.90131014585495
415,car,584,325,928,470,0.878301739692688
415,car,318,335,561,429,0.8192735910415649
415,car,0,342,77,399,0.6902395486831665
416,car,69,338,278,415,0.9073368906974792
416,car,1103,407,1279,623,0.8988510966300964
416,car,590,326,931,470,0.8805038928985596
416,car,322,335,527,429,0.7476556301116943
416,car,0,342,81,395,0.6254076957702637
416,car,505,361,572,414,0.3722049593925476
417,car,593,325,934,469,0.9210667610168457
417,car,74,337,282,415,0.913282036781311
417,car,1095,406,1279,621,0.8833198547363281
417,car,325,334,572,428,0.7502233982086182
417,car,0,342,86,396,0.690314531326294
418,car,596,325,937,469,0.9199706315994263
418,car,78,338,285,414,0.9159935712814331
418,car,1087,402,1279,620,0.8959351778030396
418,car,0,341,88,396,0.681131899356842
418,car,328,334,575,428,0.6794635653495789
419,car,600,325,940,469,0.9194008708000183
419,car,81,337,288,414,0.917107105255127
419,car,1078,398,1279,619,0.8947272896766663
419,car,331,334,577,427,0.7131405472755432
419,car,0,342,92,398,0.6734697222709656
420,car,602,324,942,469,0.9235430359840393
420,car,85,337,291,414,0.917636513710022
420,car,1066,399,1279,618,0.9134373068809509
420,car,335,334,580,427,0.8861279487609863
420,car,0,341,97,403,0.6461706161499023
420,car,0,342,97,399,0.6002604365348816
421,car,1054,394,1279,616,0.9183604121208191
421,car,86,337,292,414,0.9167853593826294
421,car,604,324,942,469,0.9096370339393616
421,car,0,341,99,404,0.8824282884597778
421,car,335,334,580,427,0.8517611622810364
422,car,1041,387,1279,615,0.9219281077384949
422,car,605,324,943,469,0.9184988737106323
422,car,88,337,293,414,0.9164535403251648
422,car,0,341,99,404,0.8806340098381042
422,car,336,333,581,427,0.8767597675323486
423,car,1027,382,1279,613,0.9259955883026123
423,car,605,324,944,469,0.9228459596633911
423,car,89,337,294,414,0.9191514253616333
423,car,0,341,101,404,0.8824950456619263
423,car,337,333,581,427,0.8210322260856628
424,car,606,324,944,468,0.925146758556366
424,car,1015,373,1279,611,0.9225016236305237
424,car,90,337,295,414,0.9205103516578674
424,car,0,341,104,405,0.8819860219955444
424,car,338,333,583,427,0.7919813394546509
425,car,998,366,1279,609,0.926342785358429
425,car,606,324,944,468,0.9230019450187683
425,car,90,337,295,414,0.9198680520057678
425,car,0,341,104,405,0.8799363374710083
425,car,339,333,584,427,0.7853012084960938
426,car,606,324,943,467,0.9210188388824463
426,car,90,337,294,415,0.919128954410553
426,car,0,342,105,405,0.8781546950340271
426,car,982,358,1279,609,0.8663219213485718
426,car,339,333,583,427,0.8194431066513062
426,car,982,358,1279,609,0.2511110007762909
427,car,963,349,1279,607,0.9278881549835205
427,car,88,338,292,415,0.9178807139396667
427,car,604,324,941,467,0.8996437788009644
427,car,336,334,582,427,0.8820542097091675
427,car,0,342,101,405,0.8814040422439575
428,car,944,341,1279,606,0.9351198673248291
428,car,84,337,289,415,0.9206829071044922
428,car,600,324,937,467,0.9153354167938232
428,car,0,343,99,405,0.7865589261054993
428,car,333,334,577,427,0.7713976502418518
429,car,923,333,1279,604,0.9407716989517212
429,car,81,338,285,415,0.9167060852050781
429,car,595,324,934,467,0.9065726399421692
429,car,329,333,573,427,0.6614893078804016
429,car,0,344,93,404,0.6504655480384827
430,car,902,324,1279,601,0.9408188462257385
430,car,75,338,281,415,0.9068936705589294
430,car,592,325,930,467,0.8970117568969727
430,car,0,344,87,404,0.8049870133399963
430,car,325,333,573,427,0.7437646389007568
431,car,880,319,1278,601,0.94345623254776
431,car,588,325,925,467,0.9085133671760559
431,car,70,338,276,416,0.9023134708404541
431,car,0,345,81,405,0.8438987731933594
431,car,320,334,566,428,0.8166084885597229
432,car,857,316,1278,599,0.9499839544296265
432,car,580,325,919,468,0.9121810793876648
432,car,64,339,270,416,0.8949726223945618
432,car,0,345,77,398,0.857199490070343
432,car,315,334,560,428,0.6919038891792297
433,car,832,315,1278,598,0.9498820900917053
433,car,57,339,264,417,0.9122182130813599
433,car,574,325,914,468,0.9065725207328796
433,car,308,333,555,428,0.8625319600105286
433,car,0,345,71,400,0.8233000040054321
434,car,810,313,1278,597,0.9529918432235718
434,car,49,339,257,417,0.9103140830993652
434,car,301,334,548,428,0.8834404349327087
434,car,573,324,906,467,0.8246249556541443
434,car,0,345,63,399,0.8050315976142883
435,car,782,312,1278,595,0.9530965685844421
435,car,40,339,249,417,0.9091039896011353
435,car,294,333,541,428,0.8835092782974243
435,car,561,325,898,466,0.8385908007621765
435,car,0,347,52,400,0.8168207406997681
436,car,759,313,1278,596,0.950716495513916
436,car,30,339,241,418,0.9093941450119019
436,car,555,325,891,466,0.8540071249008179
436,car,285,334,533,428,0.8264835476875305
436,car,0,348,43,398,0.7281042337417603
437,car,732,312,1278,594,0.9567634463310242
437,car,19,339,232,419,0.9106811285018921
437,car,277,333,527,429,0.8542628288269043
437,car,546,325,883,466,0.753369152545929
437,car,0,348,33,399,0.6300281286239624
438,car,705,313,1279,594,0.9538238644599915
438,car,6,339,222,419,0.9070932865142822
438,car,266,334,516,429,0.8861833214759827
438,car,542,325,869,465,0.8186503648757935
439,car,678,313,1279,616,0.9573383331298828
439,car,0,339,211,420,0.9181426167488098
439,car,255,334,507,429,0.9084644317626953
439,car,528,325,860,465,0.866584300994873
440,car,651,314,1279,629,0.9607970714569092
440,car,0,339,198,420,0.9184737205505371
440,car,244,334,495,430,0.9078100919723511
440,car,515,324,849,463,0.8898860812187195
441,car,622,315,1278,628,0.9629703164100647
441,car,231,335,484,430,0.9240617156028748
441,car,0,339,185,420,0.9040940999984741
441,car,509,325,831,462,0.8681912422180176
442,car,590,316,1278,625,0.9662450551986694
442,car,218,335,472,430,0.928472638130188
442,car,0,340,172,421,0.9020385146141052
442,car,495,324,814,462,0.7845137119293213
443,car,558,316,1278,621,0.965351939201355
443,car,202,336,462,431,0.9300448298454285
443,car,0,340,156,421,0.8924112915992737
443,car,481,325,791,462,0.87117999792099
444,car,529,318,1278,617,0.9649636149406433
444,car,188,336,452,432,0.9311058521270752
444,car,468,326,778,461,0.7917582392692566
444,car,0,340,141,417,0.6363692283630371
444,car,0,341,141,416,0.28267279267311096
445,car,494,319,1265,614,0.9651108980178833
445,car,170,336,431,433,0.9269980192184448
445,car,0,343,122,415,0.8724546432495117
445,car,450,327,748,463,0.797957181930542
446,car,460,321,1215,610,0.9684223532676697
446,car,154,337,416,433,0.9353167414665222
446,car,0,347,104,415,0.8777974247932434
446,car,435,328,741,451,0.6179665327072144
447,car,425,323,1166,607,0.9648832082748413
447,car,133,338,400,436,0.9232869148254395
447,car,0,353,84,415,0.8299684524536133
447,car,420,324,736,452,0.5828582048416138
448,car,390,324,1118,604,0.9665843844413757
448,car,114,338,383,436,0.9282165765762329
448,car,0,359,64,415,0.8381631970405579
448,car,403,328,673,435,0.40539631247520447
449,car,351,325,1068,603,0.9690895676612854
449,car,95,338,364,438,0.9319146275520325
449,car,0,361,42,417,0.6640269756317139
449,car,384,329,673,428,0.34572112560272217
450,car,312,326,1021,601,0.9667503833770752
450,car,68,340,346,439,0.9220998883247375
450,car,367,327,630,426,0.4395737946033478
450,car,0,371,18,413,0.41510137915611267
451,car,270,329,974,600,0.9665737152099609
451,car,45,341,324,441,0.9260411858558655
451,car,353,330,595,417,0.26626837253570557
452,car,227,329,925,599,0.9660850167274475
452,car,19,342,302,442,0.925592839717865
453,car,183,330,876,598,0.9638916254043579
453,car,0,343,280,444,0.9123045802116394
454,car,139,332,831,598,0.9643954038619995
454,car,0,343,256,445,0.9244139194488525
455,car,90,331,785,598,0.9670253992080688
455,car,0,345,232,446,0.9110659956932068
456,car,41,333,739,599,0.9650255441665649
456,car,0,346,207,448,0.9020399451255798
457,car,0,334,694,600,0.9617741107940674
457,car,0,346,181,449,0.8695305585861206
458,car,0,334,648,601,0.9602049589157104
458,car,0,347,152,435,0.722244918346405
459,car,0,336,602,601,0.9583823680877686
459,car,0,348,114,429,0.6954988241195679
460,car,1,338,555,602,0.9607178568840027
460,car,0,353,69,416,0.5282317996025085
461,car,0,340,508,604,0.9560837149620056
462,car,0,341,461,607,0.9547767043113708
462,car,284,333,452,409,0.362135112285614
463,car,0,342,411,610,0.9541839361190796
463,car,262,335,418,431,0.6112976670265198
464,car,0,344,362,614,0.9488328099250793
464,car,181,335,394,450,0.790148138999939
465,car,0,348,313,617,0.9449021816253662
465,car,147,335,370,455,0.8900918960571289
466,car,0,351,261,621,0.9317064881324768
466,car,94,336,345,457,0.8865583539009094
467,car,0,355,208,614,0.9304459095001221
467,car,60,337,322,464,0.9001096487045288
468,car,0,369,156,579,0.9319239258766174
468,car,17,337,297,466,0.907707691192627
469,car,0,337,274,476,0.9111180305480957
469,car,0,388,100,574,0.890118420124054
470,car,0,338,249,494,0.8787709474563599
470,car,0,407,42,548,0.7813833355903625
470,car,1244,358,1279,435,0.5298900604248047
471,car,0,338,224,502,0.9081588387489319
